L,h,T,E,C,FM,Xfm,AFM,Xafm
32,1,0.869000,-6.424000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.948000,-6.424000,0.000012,1.000000,0.000000,0.000000,0.000000
32,1,1.027000,-6.423999,0.000021,1.000000,0.000000,0.000000,0.000000
32,1,1.106000,-6.423996,0.000061,0.999999,0.000001,0.000000,0.000001
32,1,1.185000,-6.423990,0.000124,0.999999,0.000002,0.000000,0.000002
32,1,1.264000,-6.423975,0.000271,0.999997,0.000005,0.000000,0.000005
32,1,1.343000,-6.423935,0.000611,0.999992,0.000012,0.000000,0.000012
32,1,1.422000,-6.423877,0.001037,0.999985,0.000021,0.000001,0.000021
32,1,1.501000,-6.423763,0.001784,0.999972,0.000038,0.000001,0.000038
32,1,1.580000,-6.423618,0.002574,0.999955,0.000057,0.000000,0.000057
32,1,1.659000,-6.423324,0.004221,0.999920,0.000099,0.000001,0.000097
32,1,1.738000,-6.423028,0.005493,0.999885,0.000135,0.000003,0.000129
32,1,1.817000,-6.422389,0.008268,0.999809,0.000212,0.000007,0.000206
32,1,1.896000,-6.421817,0.010195,0.999741,0.000273,0.000003,0.000272
32,1,1.975000,-6.420603,0.014873,0.999597,0.000414,0.000013,0.000408
32,1,2.054000,-6.419561,0.017673,0.999472,0.000514,0.000003,0.000511
32,1,2.133000,-6.417887,0.022912,0.999273,0.000692,0.000005,0.000671
32,1,2.212000,-6.415634,0.029536,0.999006,0.000925,0.000002,0.000866
32,1,2.291000,-6.413129,0.034769,0.998707,0.001131,0.000012,0.001103
32,1,2.370000,-6.410174,0.040940,0.998356,0.001376,0.000015,0.001399
32,1,2.449000,-6.406576,0.049442,0.997926,0.001721,0.000015,0.001638
32,1,2.528000,-6.402117,0.059078,0.997394,0.002129,0.000019,0.001966
32,1,2.607000,-6.397368,0.067842,0.996827,0.002525,0.000009,0.002372
32,1,2.686000,-6.391700,0.077452,0.996150,0.002977,0.000005,0.002843
32,1,2.765000,-6.384875,0.087016,0.995334,0.003449,0.000009,0.003301
32,1,2.844000,-6.377378,0.097874,0.994438,0.003997,0.000025,0.003764
32,1,2.923000,-6.369842,0.108455,0.993533,0.004564,0.000009,0.004360
32,1,3.002000,-6.360647,0.120501,0.992431,0.005225,0.000041,0.004937
32,1,3.081000,-6.350583,0.128879,0.991223,0.005749,0.000093,0.005372
32,1,3.160000,-6.339650,0.145276,0.989907,0.006662,0.000056,0.006066
32,1,3.239000,-6.327436,0.161390,0.988427,0.007631,0.000042,0.006727
32,1,3.318000,-6.314595,0.173931,0.986878,0.008447,0.000057,0.007273
32,1,3.397000,-6.300396,0.184839,0.985161,0.009225,0.000019,0.008063
32,1,3.476000,-6.284717,0.195686,0.983264,0.010046,0.000034,0.009132
32,1,3.555000,-6.269033,0.209806,0.981360,0.011051,0.000052,0.009540
32,1,3.634000,-6.251041,0.230657,0.979169,0.012486,0.000086,0.010640
32,1,3.713000,-6.232600,0.239449,0.976913,0.013308,0.000013,0.011409
32,1,3.792000,-6.213340,0.251813,0.974582,0.014308,0.000026,0.012062
32,1,3.871000,-6.192208,0.271401,0.971990,0.015806,0.000019,0.012980
32,1,3.950000,-6.170382,0.284758,0.969308,0.017019,0.000124,0.013793
32,1,4.029000,-6.148131,0.292249,0.966570,0.017915,0.000006,0.014606
32,1,4.108000,-6.122618,0.316631,0.963432,0.019896,0.000084,0.016143
32,1,4.187000,-6.099355,0.328751,0.960545,0.021184,0.000061,0.016544
32,1,4.266000,-6.071955,0.332103,0.957167,0.021851,0.000020,0.017517
32,1,4.345000,-6.045005,0.356549,0.953813,0.024025,0.000102,0.018602
32,1,4.424000,-6.017143,0.354621,0.950357,0.024437,0.000031,0.018819
32,1,4.503000,-5.987759,0.375861,0.946690,0.026582,0.000054,0.020352
32,1,4.582000,-5.956895,0.377668,0.942829,0.027401,0.000055,0.020920
32,1,4.661000,-5.926188,0.401665,0.938975,0.029708,0.000046,0.022193
32,1,4.740000,-5.895003,0.411466,0.935051,0.031258,0.000052,0.022475
32,1,4.819000,-5.858863,0.420814,0.930485,0.032532,0.000028,0.023723
32,1,4.898000,-5.826098,0.440117,0.926330,0.034803,0.000075,0.024199
32,1,4.977000,-5.792184,0.436960,0.922042,0.035423,0.000122,0.025304
32,1,5.056000,-5.755982,0.455541,0.917423,0.037778,0.000088,0.026458
32,1,0.079000,-2.502997,0.000525,0.999994,0.000164,0.000000,0.000164
32,1,0.158000,-2.501289,0.068159,0.996597,0.042564,0.000007,0.043397
32,1,0.237000,-2.489513,0.225325,0.973185,0.211068,0.000018,0.236595
32,1,0.316000,-2.468210,0.295559,0.930835,0.369143,0.000017,0.489790
32,1,0.395000,-2.445163,0.278621,0.885019,0.434860,0.000130,0.712481
32,1,0.474000,-2.424679,0.238721,0.844316,0.446591,0.000066,0.874163
32,1,0.553000,-2.407538,0.198585,0.810336,0.431018,0.000017,0.990588
32,1,0.632000,-2.393271,0.165107,0.782252,0.403761,0.000066,1.078756
32,1,0.711000,-2.381337,0.140939,0.759170,0.376592,0.000143,1.130546
32,1,0.790000,-2.370990,0.122295,0.739730,0.347023,0.000204,1.161224
32,1,0.869000,-2.361760,0.111216,0.723153,0.325632,0.000222,1.177249
32,1,0.948000,-2.353253,0.104096,0.708784,0.304921,0.000192,1.171033
32,1,1.027000,-2.345275,0.099371,0.696190,0.284957,0.000115,1.169205
32,1,1.106000,-2.337513,0.096609,0.684969,0.268050,0.000107,1.168403
32,1,1.185000,-2.329789,0.096992,0.674773,0.256266,0.000170,1.152867
32,1,1.264000,-2.322230,0.096784,0.665599,0.242887,0.000324,1.126579
32,1,1.343000,-2.314455,0.098666,0.657035,0.231257,0.000229,1.108572
32,1,1.422000,-2.306558,0.100957,0.649082,0.221609,0.000040,1.085591
32,1,1.501000,-2.298547,0.103272,0.641572,0.212681,0.000083,1.066279
32,1,1.580000,-2.290369,0.104799,0.634517,0.202164,0.000233,1.020405
32,1,1.659000,-2.281820,0.108178,0.627739,0.197122,0.000147,1.008777
32,1,1.738000,-2.273266,0.110460,0.621212,0.185094,0.000171,0.921536
32,1,1.817000,-2.264435,0.112005,0.615213,0.176943,0.000282,0.906982
32,1,1.896000,-2.255807,0.114577,0.609205,0.175320,0.000200,0.922806
32,1,1.975000,-2.246442,0.117241,0.603566,0.171515,0.000453,0.899664
32,1,2.054000,-2.237108,0.119091,0.597871,0.165276,0.000495,0.854469
32,1,2.133000,-2.227893,0.119506,0.592612,0.160104,0.000802,0.833640
32,1,2.212000,-2.218302,0.123623,0.587295,0.154946,0.000117,0.789168
32,1,2.291000,-2.208000,0.125333,0.582089,0.156241,0.000823,0.775356
32,1,2.370000,-2.198536,0.129576,0.577100,0.152422,0.001022,0.778917
32,1,2.449000,-2.188036,0.126802,0.572053,0.144860,0.000563,0.718291
32,1,2.528000,-2.178138,0.127102,0.567104,0.142874,0.000594,0.701550
32,1,2.607000,-2.168067,0.129334,0.562442,0.141420,0.000441,0.709454
32,1,2.686000,-2.157608,0.129311,0.557804,0.134760,0.001023,0.653233
32,1,2.765000,-2.147131,0.130790,0.553019,0.137627,0.000109,0.655138
32,1,2.844000,-2.137432,0.134008,0.548788,0.133450,0.000247,0.632993
32,1,2.923000,-2.126134,0.136610,0.544337,0.132016,0.000492,0.615709
32,1,3.002000,-2.116205,0.131977,0.539975,0.127238,0.000363,0.602386
32,1,3.081000,-2.105000,0.134707,0.535685,0.126391,0.000333,0.584836
32,1,3.160000,-2.094630,0.137526,0.531369,0.124013,0.000285,0.550754
32,1,3.239000,-2.084351,0.135928,0.527236,0.122628,0.000226,0.549039
32,1,3.318000,-2.073216,0.136486,0.523054,0.118739,0.000633,0.525293
32,1,3.397000,-2.062680,0.132467,0.519090,0.116230,0.000601,0.517487
32,1,3.476000,-2.052266,0.133186,0.515034,0.117496,0.000386,0.495037
32,1,3.555000,-2.041341,0.136112,0.511177,0.116194,0.000583,0.490731
32,1,3.634000,-2.030661,0.135686,0.507128,0.115013,0.000640,0.467400
32,1,3.713000,-2.019604,0.135455,0.503144,0.109982,0.000210,0.457514
32,1,3.792000,-2.010097,0.136729,0.499690,0.114313,0.000245,0.455126
32,1,3.871000,-1.998924,0.137022,0.495613,0.112008,0.000274,0.440069
32,1,3.950000,-1.988263,0.133163,0.492039,0.107719,0.000210,0.428265
32,1,4.029000,-1.977963,0.131840,0.488385,0.106138,0.000099,0.421780
32,1,4.108000,-1.966748,0.135169,0.484561,0.108877,0.000361,0.412368
32,1,4.187000,-1.956826,0.133879,0.481350,0.106077,0.000760,0.399486
32,1,4.266000,-1.946495,0.133526,0.477639,0.105329,0.000318,0.395335
32,1,4.345000,-1.936787,0.132726,0.474269,0.105716,0.000302,0.386152
32,1,4.424000,-1.926190,0.128639,0.470824,0.099132,0.000220,0.365146
32,1,4.503000,-1.916176,0.128367,0.467531,0.102923,0.000076,0.372883
32,1,4.582000,-1.904604,0.127066,0.463958,0.099986,0.000340,0.363628
32,1,4.661000,-1.895388,0.128340,0.460734,0.100741,0.000408,0.344531
32,1,4.740000,-1.885089,0.127930,0.457407,0.100453,0.000303,0.349435
32,1,4.819000,-1.875351,0.125558,0.454202,0.097158,0.000045,0.336587
32,1,4.898000,-1.864864,0.126155,0.450957,0.098206,0.000979,0.322341
32,1,4.977000,-1.854408,0.125674,0.447667,0.095964,0.000572,0.323249
32,1,5.056000,-1.844418,0.122256,0.444644,0.093634,0.000234,0.311846
32,1,5.056000,-5.851468,0.453006,0.920348,0.036506,0.000158,0.025732
32,1,4.977000,-5.887480,0.440476,0.924874,0.034827,0.000044,0.025262
32,1,4.898000,-5.922050,0.419656,0.929220,0.032341,0.000095,0.024448
32,1,4.819000,-5.954253,0.416614,0.933234,0.031526,0.000059,0.023443
32,1,4.740000,-5.987783,0.415488,0.937397,0.030726,0.000110,0.021828
32,1,4.661000,-6.020835,0.371387,0.941531,0.026808,0.000049,0.021156
32,1,4.582000,-6.048782,0.386373,0.944974,0.027398,0.000094,0.020561
32,1,4.503000,-6.078491,0.367500,0.948662,0.025438,0.000009,0.019593
32,1,4.424000,-6.106382,0.360587,0.952109,0.024297,0.000125,0.018661
32,1,4.345000,-6.135167,0.343712,0.955648,0.022666,0.000026,0.017468
32,1,4.266000,-6.161927,0.337078,0.958929,0.021722,0.000037,0.017005
32,1,4.187000,-6.186812,0.317029,0.961983,0.019970,0.000085,0.015884
32,1,4.108000,-6.211014,0.309999,0.964934,0.019007,0.000045,0.014710
32,1,4.029000,-6.235715,0.279978,0.967943,0.016791,0.000050,0.014271
32,1,3.950000,-6.257811,0.275149,0.970628,0.016125,0.000060,0.013474
32,1,3.871000,-6.278155,0.270571,0.973106,0.015441,0.000028,0.012573
32,1,3.792000,-6.301233,0.244446,0.975890,0.013596,0.000017,0.011451
32,1,3.713000,-6.317911,0.238733,0.977910,0.012965,0.000051,0.010738
32,1,3.634000,-6.336499,0.219561,0.980155,0.011602,0.000026,0.010144
32,1,3.555000,-6.353705,0.209545,0.982218,0.010814,0.000075,0.009326
32,1,3.476000,-6.369256,0.193128,0.984091,0.009701,0.000027,0.008360
32,1,3.397000,-6.383755,0.181474,0.985825,0.008876,0.000020,0.007672
32,1,3.318000,-6.398196,0.164418,0.987557,0.007824,0.000049,0.007008
32,1,3.239000,-6.410352,0.156010,0.989006,0.007229,0.000029,0.006533
32,1,3.160000,-6.422929,0.137343,0.990509,0.006185,0.000031,0.005669
32,1,3.081000,-6.432712,0.129513,0.991673,0.005683,0.000045,0.005232
32,1,3.002000,-6.442015,0.117359,0.992782,0.004987,0.000034,0.004623
32,1,2.923000,-6.451368,0.104183,0.993893,0.004302,0.000022,0.003856
32,1,2.844000,-6.459283,0.094469,0.994835,0.003785,0.000064,0.003449
32,1,2.765000,-6.465849,0.082496,0.995612,0.003206,0.000030,0.003064
32,1,2.686000,-6.472372,0.072789,0.996385,0.002739,0.000009,0.002676
32,1,2.607000,-6.477802,0.063562,0.997028,0.002317,0.000006,0.002170
32,1,2.528000,-6.482552,0.055114,0.997590,0.001944,0.000042,0.001874
32,1,2.449000,-6.486404,0.047869,0.998044,0.001635,0.000033,0.001587
32,1,2.370000,-6.490008,0.039642,0.998469,0.001310,0.000006,0.001268
32,1,2.291000,-6.492782,0.032817,0.998796,0.001047,0.000006,0.001021
32,1,2.212000,-6.495272,0.027243,0.999090,0.000839,0.000008,0.000822
32,1,2.133000,-6.496954,0.022556,0.999288,0.000667,0.000014,0.000666
32,1,2.054000,-6.498643,0.017535,0.999487,0.000500,0.000009,0.000500
32,1,1.975000,-6.499921,0.013119,0.999637,0.000360,0.000007,0.000360
32,1,1.896000,-6.500811,0.010254,0.999742,0.000269,0.000005,0.000273
32,1,1.817000,-6.501510,0.007508,0.999825,0.000189,0.000004,0.000192
32,1,1.738000,-6.502056,0.005359,0.999889,0.000129,0.000010,0.000127
32,1,1.659000,-6.502351,0.004020,0.999924,0.000092,0.000001,0.000091
32,1,1.580000,-6.502632,0.002500,0.999957,0.000055,0.000000,0.000055
32,1,1.501000,-6.502806,0.001479,0.999977,0.000031,0.000001,0.000031
32,1,1.422000,-6.502893,0.000901,0.999987,0.000018,0.000000,0.000018
32,1,1.343000,-6.502941,0.000567,0.999993,0.000011,0.000000,0.000010
32,1,1.264000,-6.502975,0.000270,0.999997,0.000005,0.000000,0.000005
32,1,1.185000,-6.502991,0.000112,0.999999,0.000002,0.000000,0.000002
32,1,1.106000,-6.502996,0.000055,1.000000,0.000001,0.000000,0.000001
32,1,1.027000,-6.502999,0.000019,1.000000,0.000000,0.000000,0.000000
32,1,0.948000,-6.503000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.869000,-6.503000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.790000,-6.503000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.711000,-6.503000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.632000,-6.503000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.553000,-6.503000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.474000,-6.503000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.395000,-6.503000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.316000,-6.503000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.237000,-6.503000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.158000,-6.503000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,0.079000,-6.503000,0.000000,1.000000,0.000000,0.000000,0.000000
32,1,5.056000,-1.895057,0.128866,0.452125,0.095597,0.000380,0.312541
32,1,4.977000,-1.905873,0.128211,0.455388,0.095799,0.000233,0.317861
32,1,4.898000,-1.916888,0.128531,0.458764,0.096297,0.000259,0.317264
32,1,4.819000,-1.925814,0.130888,0.461971,0.099525,0.000262,0.337424
32,1,4.740000,-1.937317,0.131376,0.465246,0.098414,0.000161,0.337358
32,1,4.661000,-1.947171,0.134229,0.468434,0.100591,0.000263,0.345082
32,1,4.582000,-1.957175,0.133772,0.471888,0.101797,0.000190,0.354116
32,1,4.503000,-1.967834,0.132579,0.475215,0.100106,0.000099,0.359119
32,1,4.424000,-1.978446,0.129468,0.478934,0.100949,0.000298,0.365037
32,1,4.345000,-1.989229,0.129313,0.482539,0.101982,0.000668,0.372600
32,1,4.266000,-1.999757,0.134899,0.485701,0.105197,0.000061,0.384239
32,1,4.187000,-2.010812,0.134351,0.489627,0.102760,0.000757,0.382032
32,1,4.108000,-2.021171,0.136782,0.493268,0.108237,0.000241,0.403759
32,1,4.029000,-2.031517,0.137790,0.496941,0.107093,0.000735,0.411469
32,1,3.950000,-2.041942,0.136037,0.500427,0.109316,0.000078,0.421384
32,1,3.871000,-2.053100,0.135292,0.504299,0.107685,0.000193,0.417709
32,1,3.792000,-2.063265,0.136570,0.508181,0.112231,0.000588,0.446875
32,1,3.713000,-2.073983,0.135000,0.512112,0.111533,0.000115,0.452249
32,1,3.634000,-2.085878,0.134544,0.516099,0.110904,0.000106,0.465008
32,1,3.555000,-2.096490,0.139442,0.520137,0.115513,0.000461,0.467637
32,1,3.476000,-2.107325,0.139937,0.524269,0.118765,0.000223,0.485564
32,1,3.397000,-2.118080,0.136617,0.528452,0.117027,0.000068,0.496539
32,1,3.318000,-2.128897,0.134000,0.532551,0.118428,0.000542,0.510398
32,1,3.239000,-2.139557,0.137976,0.536957,0.122509,0.000287,0.519205
32,1,3.160000,-2.151189,0.137573,0.541126,0.123362,0.000111,0.538729
32,1,3.081000,-2.161162,0.137556,0.545571,0.122144,0.000340,0.539003
32,1,3.002000,-2.171878,0.132697,0.549969,0.125973,0.000574,0.567806
32,1,2.923000,-2.183362,0.136881,0.554631,0.132997,0.000059,0.586256
32,1,2.844000,-2.193366,0.135579,0.559244,0.130605,0.000251,0.599400
32,1,2.765000,-2.204432,0.133996,0.563943,0.133765,0.000587,0.608962
32,1,2.686000,-2.214712,0.132835,0.568738,0.139221,0.000321,0.654717
32,1,2.607000,-2.225626,0.133336,0.573550,0.139585,0.000143,0.658992
32,1,2.528000,-2.235769,0.130122,0.578636,0.141936,0.000690,0.680596
32,1,2.449000,-2.246592,0.127908,0.583869,0.143899,0.000302,0.686930
32,1,2.370000,-2.256871,0.129606,0.588732,0.150351,0.001240,0.721232
32,1,2.291000,-2.266925,0.127309,0.594289,0.152150,0.000089,0.716559
32,1,2.212000,-2.276737,0.126091,0.599615,0.157366,0.000607,0.757874
32,1,2.133000,-2.286891,0.126520,0.605166,0.161816,0.000701,0.782074
32,1,2.054000,-2.296383,0.121451,0.610814,0.160014,0.000519,0.768786
32,1,1.975000,-2.306328,0.120434,0.617012,0.168915,0.000160,0.842728
32,1,1.896000,-2.315584,0.119925,0.622991,0.178017,0.000116,0.836951
32,1,1.817000,-2.325270,0.120764,0.629413,0.184121,0.000332,0.872251
32,1,1.738000,-2.334360,0.115931,0.636068,0.186805,0.000313,0.906933
32,1,1.659000,-2.343280,0.114062,0.642976,0.195982,0.000132,0.904263
32,1,1.580000,-2.352424,0.113530,0.650418,0.202886,0.000198,0.936222
32,1,1.501000,-2.361247,0.110627,0.658125,0.207981,0.000168,0.947825
32,1,1.422000,-2.369951,0.110042,0.666327,0.216071,0.000138,0.969252
32,1,1.343000,-2.378673,0.109427,0.675105,0.227679,0.000057,0.984121
32,1,1.264000,-2.387295,0.108915,0.684510,0.237527,0.000080,1.000158
32,1,1.185000,-2.396015,0.110431,0.694790,0.249840,0.000169,1.015274
32,1,1.106000,-2.404910,0.113872,0.706094,0.263509,0.000131,1.001598
32,1,1.027000,-2.414025,0.117994,0.718520,0.278092,0.000012,1.009481
32,1,0.948000,-2.423661,0.125763,0.732569,0.295254,0.000123,1.008999
32,1,0.869000,-2.433931,0.136616,0.748328,0.313871,0.000176,0.996005
32,1,0.790000,-2.445349,0.151360,0.766677,0.331206,0.000043,0.945011
32,1,0.711000,-2.458132,0.173593,0.787866,0.352412,0.000086,0.914324
32,1,0.632000,-2.473001,0.202533,0.812975,0.372799,0.000119,0.849708
32,1,0.553000,-2.490278,0.239398,0.842477,0.388866,0.000125,0.764906
32,1,0.474000,-2.510429,0.271634,0.877037,0.379808,0.000058,0.644107
32,1,0.395000,-2.533055,0.295903,0.915902,0.345073,0.000042,0.489187
32,1,0.316000,-2.555942,0.271299,0.955227,0.253098,0.000050,0.305893
32,1,0.237000,-2.573722,0.165487,0.985777,0.115789,0.000025,0.122390
32,1,0.158000,-2.581269,0.034178,0.998744,0.015943,0.000010,0.015996
32,1,0.079000,-2.582000,0.000076,0.999999,0.000018,0.000000,0.000018
32,1,5.056000,-5.946119,0.447347,0.923124,0.035192,0.000049,0.024822
32,1,4.977000,-5.979742,0.427462,0.927272,0.033074,0.000054,0.024419
32,1,4.898000,-6.015857,0.424406,0.931756,0.032052,0.000126,0.023272
32,1,4.819000,-6.047439,0.417711,0.935642,0.030810,0.000115,0.022470
32,1,4.740000,-6.079002,0.403657,0.939537,0.029125,0.000094,0.021298
32,1,4.661000,-6.110976,0.391865,0.943471,0.027672,0.000143,0.020315
32,1,4.582000,-6.139995,0.381729,0.947029,0.026360,0.000140,0.020582
32,1,4.503000,-6.170663,0.359664,0.950782,0.024251,0.000032,0.019539
32,1,4.424000,-6.199364,0.350913,0.954285,0.023144,0.000078,0.017403
32,1,4.345000,-6.224078,0.332434,0.957286,0.021510,0.000078,0.017076
32,1,4.266000,-6.251540,0.334143,0.960626,0.021019,0.000095,0.016274
32,1,4.187000,-6.276140,0.312275,0.963594,0.019152,0.000095,0.015296
32,1,4.108000,-6.300305,0.292219,0.966518,0.017555,0.000047,0.014436
32,1,4.029000,-6.323401,0.286616,0.969310,0.016797,0.000005,0.013671
32,1,3.950000,-6.345138,0.262574,0.971915,0.015007,0.000147,0.012931
32,1,3.871000,-6.366177,0.254839,0.974444,0.014251,0.000014,0.011598
32,1,3.792000,-6.385852,0.244904,0.976797,0.013344,0.000056,0.011178
32,1,3.713000,-6.403362,0.226150,0.978894,0.012006,0.000023,0.010490
32,1,3.634000,-6.421136,0.213122,0.981013,0.011055,0.000106,0.009742
32,1,3.555000,-6.438016,0.200089,0.983024,0.010089,0.000066,0.008875
32,1,3.476000,-6.452957,0.189033,0.984796,0.009287,0.000035,0.008174
32,1,3.397000,-6.466900,0.175937,0.986457,0.008422,0.000016,0.007621
32,1,3.318000,-6.480956,0.162060,0.988117,0.007552,0.000061,0.006827
32,1,3.239000,-6.492789,0.150807,0.989518,0.006844,0.000007,0.006104
32,1,3.160000,-6.504367,0.136437,0.990889,0.006010,0.000011,0.005522
32,1,3.081000,-6.514761,0.126772,0.992110,0.005444,0.000011,0.004883
32,1,3.002000,-6.523843,0.113406,0.993184,0.004723,0.000042,0.004409
32,1,2.923000,-6.532367,0.101382,0.994187,0.004105,0.000005,0.003811
32,1,2.844000,-6.539657,0.088391,0.995043,0.003473,0.000026,0.003370
32,1,2.765000,-6.546923,0.080121,0.995897,0.003056,0.000009,0.002863
32,1,2.686000,-6.552796,0.070546,0.996586,0.002602,0.000063,0.002475
32,1,2.607000,-6.557747,0.060823,0.997164,0.002180,0.000041,0.002099
32,1,2.528000,-6.562030,0.054831,0.997667,0.001903,0.000016,0.001820
32,1,2.449000,-6.565986,0.045504,0.998130,0.001526,0.000028,0.001478
32,1,2.370000,-6.569656,0.037797,0.998559,0.001225,0.000011,0.001215
32,1,2.291000,-6.572285,0.032580,0.998866,0.001019,0.000003,0.000991
32,1,2.212000,-6.574755,0.025237,0.999155,0.000760,0.000008,0.000746
32,1,2.133000,-6.576427,0.020962,0.999350,0.000610,0.000015,0.000595
32,1,2.054000,-6.577989,0.016307,0.999532,0.000457,0.000007,0.000457
32,1,1.975000,-6.579179,0.012607,0.999671,0.000339,0.000012,0.000336
32,1,1.896000,-6.580097,0.009128,0.999778,0.000235,0.000004,0.000230
32,1,1.817000,-6.580584,0.007428,0.999835,0.000183,0.000003,0.000182
32,1,1.738000,-6.581153,0.004828,0.999901,0.000114,0.000002,0.000111
32,1,1.659000,-6.581505,0.003122,0.999942,0.000071,0.000000,0.000068
32,1,1.580000,-6.581673,0.002243,0.999962,0.000048,0.000000,0.000048
32,1,1.501000,-6.581821,0.001366,0.999979,0.000028,0.000000,0.000028
32,1,1.422000,-6.581905,0.000810,0.999989,0.000016,0.000000,0.000016
32,1,1.343000,-6.581950,0.000479,0.999994,0.000009,0.000001,0.000009
